id,title,release_date,genres,original_language,vote_average,vote_count,popularity,budget,production_companies
72545,Journey 2: The Mysterious Island,1/19/2012,"['Adventure', 'Action', 'Science Fiction']",English,6.1,3834,46.923,79000000,"['Walden Media', 'New Line Cinema', 'Contrafilm']"
848526,Family Game,6/17/2022,"['Thriller', 'Drama']",French,6.1,10,48.777,4000000,['La Maison de Prod']
24752,Dragon Ball Z: Cooler's Revenge,7/20/1991,"['Action', 'Animation', 'Science Fiction']",Japanese,6.9,549,45.644,0,"['Toei Animation', 'Toei Company']"
667739,The Man from Toronto,12/23/2022,"['Action', 'Adventure', 'Comedy']",English,6.7,145,58.012,75000000,"['Escape Artists', 'Sony Pictures', 'Bron Studios']"
50619,The Twilight Saga: Breaking Dawn - Part 1,11/16/2011,"['Adventure', 'Fantasy', 'Romance']",English,6.2,8058,48.514,110000000,"['Summit Entertainment', 'Sunswept Entertainment', 'TSBD Canada Productions', 'TSBD Louisiana', 'TSBD Productions', 'Temple Hill Entertainment', 'Total Entertainment']"
781099,Inexorable,3/31/2022,['Thriller'],French,6,47,49.763,0,"['Les Bookmakers', 'The Jokers']"
396535,Train to Busan,7/20/2016,"['Horror', 'Thriller', 'Adventure', 'Action']",Korean,7.8,6370,56.805,8500000,"['Next Entertainment World', 'RedPeter Film', 'Contents Panda', 'Union Investment Partners', 'KTB Network', 'Korean Film Council']"
779019,Grisaia: Phantom Trigger The Animation - Stargazer,11/27/2020,"['Animation', 'Action']",Japanese,8,4,55.226,0,['Bibury Animation Studios']
842675,The Wandering Earth II,1/22/2023,"['Science Fiction', 'Action', 'Drama']",Chinese,7.6,172,62.203,73801827,"['China Film Group Corporation', 'Guo Fan Culture and Media']"
568620,Snake Eyes: G.I. Joe Origins,7/23/2021,"['Action', 'Adventure']",English,6.6,1327,57.908,88000000,"['Paramount', 'Metro-Goldwyn-Mayer', 'di Bonaventura Pictures', 'Entertainment One', 'Skydance Media', 'Hasbro']"
18095,Dragon Ball GT: A Hero's Legacy,3/26/1997,"['Animation', 'Family', 'Fantasy']",Japanese,6.8,276,49.831,0,['Toei Animation']
619778,Malignant,9/1/2021,"['Horror', 'Mystery', 'Thriller']",English,6.9,1873,77.592,40000000,"['Warner Bros. Pictures', 'New Line Cinema', 'Starlight International Media', 'Midas Innovation', 'Atomic Monster', 'BOOM! Studios']"
410119,Yu Pui Tsuen II,10/15/1987,"['Drama', 'Fantasy', 'Romance']",cn,6.2,3,56.151,0,[]
93456,Despicable Me 2,6/26/2013,"['Animation', 'Comedy', 'Family']",English,6.9,10306,47.301,76000000,"['Illumination', 'Universal Pictures']"
20352,Despicable Me,7/8/2010,"['Family', 'Animation', 'Comedy', 'Crime']",English,7.2,13893,51.21,69000000,"['Illumination', 'Universal Pictures']"
343611,Jack Reacher: Never Go Back,10/19/2016,"['Action', 'Thriller']",English,5.9,4349,71.458,60000000,"['Skydance Media', 'Huahua Media', 'Shanghai Film Group', 'TC Productions', 'Paramount']"
1064312,Maghrib Time,2/9/2023,['Horror'],Indonesian,6.3,11,54.766,0,"['Rapi Films', 'Sky Media']"
447404,Pokémon Detective Pikachu,5/10/2019,"['Action', 'Adventure', 'Fantasy']",English,7,6095,48.931,150000000,"['Legendary Pictures', 'The Pokémon Company']"
926899,The House,1/14/2022,"['Animation', 'Drama', 'Comedy', 'Horror', 'Fantasy']",English,7.1,851,48.399,0,['Nexus Studios']
268896,Pacific Rim: Uprising,3/21/2018,"['Action', 'Fantasy', 'Science Fiction', 'Adventure']",English,6.1,4355,57.005,150000000,"['Legendary Pictures', 'Double Dare You Productions']"
348,Alien,5/25/1979,"['Horror', 'Science Fiction']",English,8.1,12751,57.142,11000000,"['Brandywine Productions', '20th Century Fox']"
750209,Dangerous Lesson,10/2/2020,['Drama'],Korean,5.3,4,39.326,0,[]
955644,Mia and Me: The Hero of Centopia,5/26/2022,"['Animation', 'Fantasy', 'Adventure']",English,7.1,55,47.372,0,"['Studio 100 Media', 'Studio 100', 'Studio B Animation', 'Constantin Film']"
1073736,I'm innocent,1/15/2023,['Comedy'],English,6.6,9,47.855,0,['Wallaz Producciones']
968580,Gabriel's Inferno: Part IV,3/30/2022,[],English,5,2,37.269,0,[]
49444,Kung Fu Panda 2,5/25/2011,"['Animation', 'Family']",English,6.9,6153,55.607,150000000,"['DreamWorks Animation', 'Paramount']"
106,Predator,6/12/1987,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",English,7.5,6959,55.452,15000000,"['Silver Pictures', '20th Century Fox', 'Lawrence Gordon Productions', 'Davis Entertainment', 'Amercent Films', 'American Entertainment Partners L.P.', 'Estudios Churubusco Azteca S.A.']"
7555,Rambo,1/24/2008,"['Action', 'Thriller']",English,6.6,3406,61.571,50000000,"['Nu Image', 'Lionsgate', 'EFO Films', 'Equity Pictures Medienfonds GmbH & Co. KG IV', 'Millennium Films']"
799876,The Outfit,2/25/2022,['Crime'],English,7.2,686,46.509,0,"['Focus Features', 'FilmNation Entertainment', 'Unified Theory Productions', 'Scoop Productions']"
857,Saving Private Ryan,7/24/1998,"['Drama', 'History', 'War']",English,8.2,14163,54.961,70000000,"['Paramount', 'Amblin Entertainment', 'Mutual Film Company', 'DreamWorks Pictures', 'The Mark Gordon Company']"
894246,Ride Above,12/21/2022,"['Drama', 'Comedy', 'Family']",French,6.8,40,45.697,12000000,"['Nolita', 'TF1 Studio', 'Pathé', 'France 2 Cinéma', 'IDL Films']"
124905,Godzilla,5/14/2014,"['Action', 'Drama', 'Science Fiction']",English,6.3,8152,51.05,160000000,['Legendary Pictures']
10020,Beauty and the Beast,10/22/1991,"['Romance', 'Family', 'Animation', 'Fantasy']",English,7.7,8997,60.612,25000000,"['Walt Disney Pictures', 'Silver Screen Partners IV', 'Walt Disney Feature Animation']"
559,Spider-Man 3,5/1/2007,"['Fantasy', 'Action', 'Adventure']",English,6.4,12660,57.637,258000000,"['Laura Ziskin Productions', 'Marvel Studios']"
18240,The Proposal,6/1/2009,"['Comedy', 'Romance', 'Drama']",English,7.1,5976,47.782,40000000,"['Kurtzman/Orci', 'Touchstone Pictures', 'Mandeville Films']"
2758,Addams Family Values,11/19/1993,"['Comedy', 'Family', 'Fantasy']",English,7,2610,57.075,47000000,"['Scott Rudin Productions', 'Paramount', 'Orion Pictures']"
45243,The Hangover Part II,5/25/2011,['Comedy'],English,6.5,9532,53.477,80000000,"['Legendary Pictures', 'Green Hat Films', 'Warner Bros. Pictures']"
396422,Annabelle: Creation,8/3/2017,"['Horror', 'Mystery', 'Thriller']",English,6.6,5102,46.28,15000000,"['Atomic Monster', 'New Line Cinema', 'The Safran Company', 'Warner Bros. Pictures']"
9487,A Bug's Life,11/25/1998,"['Adventure', 'Animation', 'Comedy', 'Family']",English,7,8325,46.816,120000000,"['Pixar', 'Walt Disney Pictures']"
49521,Man of Steel,6/12/2013,"['Action', 'Adventure', 'Science Fiction']",English,6.6,13973,54.217,225000000,"['DC Entertainment', 'Syncopy', 'Peters Entertainment', 'Warner Bros. Pictures']"
1094266,The Pope: Answers,4/5/2023,['Documentary'],Spanish,7.9,25,51.381,0,['Producciones del Barrio']
321612,Beauty and the Beast,3/16/2017,"['Family', 'Fantasy', 'Romance']",English,7,14646,45.491,160000000,"['Walt Disney Pictures', 'Mandeville Films']"
126889,Alien: Covenant,5/9/2017,"['Science Fiction', 'Horror', 'Mystery']",English,6.1,7602,48.841,97000000,"['Scott Free Productions', 'Brandywine Productions', '20th Century Fox']"
705861,Hustle,6/3/2022,"['Drama', 'Comedy']",English,7.8,2044,51.088,0,"['SpringHill Entertainment', 'Roth-Kirschenbaum Films', 'Happy Madison Productions']"
420817,Aladdin,5/22/2019,"['Adventure', 'Fantasy', 'Romance', 'Family']",English,7.1,9199,49.789,183000000,"['Walt Disney Pictures', 'Rideback']"
920,Cars,6/8/2006,"['Animation', 'Adventure', 'Comedy', 'Family']",English,6.9,12552,53.236,120000000,"['Pixar', 'Walt Disney Pictures']"
761053,Gabriel's Inferno: Part III,11/19/2020,"['Romance', 'Comedy']",English,8.4,1015,36.534,0,['PassionFlix']
1366,Rocky,11/21/1976,"['Drama', 'Romance']",English,7.8,6826,57.714,1000000,['Winkler Films']
280,Terminator 2: Judgment Day,7/3/1991,"['Action', 'Thriller', 'Science Fiction']",English,8.1,11286,50.308,102000000,"['Lightstorm Entertainment', 'Carolco Pictures', 'Pacific Western', 'Le Studio Canal+', 'T2 Productions']"
50014,The Help,8/9/2011,['Drama'],English,8.2,7193,50.706,25000000,"['1492 Pictures', 'Harbinger Pictures']"
505026,Death on the Nile,2/9/2022,"['Mystery', 'Drama', 'Crime', 'Thriller', 'Action', 'Adventure']",English,6.5,2754,41.261,90000000,"['Scott Free Productions', 'The Mark Gordon Company', 'Genre Films', 'TSG Entertainment']"
493922,Hereditary,6/7/2018,"['Horror', 'Mystery', 'Thriller']",English,7.3,6568,50.674,10000000,['PalmStar Media']
184345,A Haunted House 2,4/17/2014,"['Comedy', 'Horror']",English,6.1,1210,51.217,4000000,"['Automatik Entertainment', 'IM Global Octane', 'Wayans Bros. Entertainment', 'Endgame Entertainment']"
4248,Scary Movie 2,7/4/2001,['Comedy'],English,5.8,4100,44.66,45000000,"['Brad Grey Pictures', 'Gold/Miller Productions', 'Wayans Bros. Entertainment', 'Dimension Films']"
1012801,Barbie: Mermaid Power,10/14/2022,['Animation'],English,7.2,47,50.161,0,['Mattel Television']
81774,Exploits of a Young Don Juan,11/4/1986,"['Comedy', 'Drama']",French,5.7,133,83.605,0,"['Séléna Audiovisuel', 'Antea Cinematografica', 'Lagonda Films', 'Les Films Ariane', 'Orphée Arts']"
638507,How to Train Your Dragon: Homecoming,10/25/2019,"['Animation', 'Fantasy', 'Adventure', 'Action', 'Family']",English,8.1,805,43.118,0,['DreamWorks Animation']
715931,Emancipation,12/2/2022,['Drama'],English,8,862,56.268,0,"['Westbrook Studios', 'McFarland Entertainment', 'Escape Artists', 'Apple Studios']"
877183,The Simpsons in Plusaversary,11/12/2021,"['Animation', 'Comedy', 'Fantasy']",English,6.5,361,55.228,0,"['Gracie Films', '20th Television', '20th Television Animation']"
399579,Alita: Battle Angel,1/31/2019,"['Action', 'Science Fiction', 'Adventure']",English,7.2,8172,53.955,170000000,"['Troublemaker Studios', 'Lightstorm Entertainment', '20th Century Fox', 'TSG Entertainment']"
852096,We Have a Ghost,2/24/2023,"['Comedy', 'Fantasy', 'Family', 'Adventure']",English,6.6,344,49.906,0,['Temple Hill Entertainment']
12155,Alice in Wonderland,3/3/2010,"['Family', 'Fantasy', 'Adventure']",English,6.6,12847,50.423,200000000,"['Walt Disney Pictures', 'Roth Films', 'Team Todd', 'Tim Burton Productions', 'The Zanuck Company']"
968051,The Nun II,9/5/2023,"['Horror', 'Mystery']",English,0,0,45.084,0,"['New Line Cinema', 'Atomic Monster', 'The Safran Company']"
49519,The Croods,3/15/2013,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Comedy', 'Action']",English,6.9,6434,53.466,135000000,"['DreamWorks Animation', '20th Century Fox']"
1724,The Incredible Hulk,6/12/2008,"['Science Fiction', 'Action', 'Adventure']",English,6.2,10661,48.359,150000000,"['Marvel Studios', 'Valhalla Motion Pictures']"
550205,Wish Dragon,1/15/2021,"['Animation', 'Family', 'Comedy', 'Fantasy']",English,8,1097,46.915,0,"['Sony Pictures Animation', 'Tencent Pictures', 'Base FX', 'Beijing Sparkle Roll Media Corporation', 'Flagship Entertainment Group', 'Columbia Pictures']"
615469,Spiderhead,6/17/2022,"['Science Fiction', 'Thriller']",English,5.8,1260,51.651,0,"['Grand Electric', 'The New Yorker Studios']"
479197,Melody Makers,12/17/2019,"['Music', 'Documentary']",English,4.5,2,58.211,0,"['Cleopatra Entertainment', 'Cleopatra Films', 'Cleopatra Productions', 'Cleopatra Records']"
948050,In His Shadow,3/17/2023,['Crime'],French,6.4,71,47.129,0,"['Getaway Films', 'Wild Bunch']"
72331,Abraham Lincoln: Vampire Hunter,6/20/2012,"['Action', 'Fantasy', 'Horror']",English,5.7,2985,43.134,69000000,"['Bazelevs Production', 'Tim Burton Productions', 'Abraham Productions', 'Location Gourmet', '20th Century Fox']"
22832,Ninja Assassin,9/29/2009,"['Action', 'Adventure', 'Thriller']",English,6.5,1310,43.122,40000000,"['Legendary Pictures', 'Dark Castle Entertainment', 'Silver Pictures', 'Anarchos Productions', 'Rocklock Films', 'Studio Babelsberg', 'Warner Bros. Pictures', 'Deutscher Filmförderfonds', 'Medienboard Berlin-Brandenburg', 'Hermanas Wachowski', 'StudioCanal']"
881164,Boston Strangler,3/17/2023,"['Thriller', 'Drama', 'Crime']",English,6.7,339,49.83,0,"['20th Century Studios', 'LuckyChap Entertainment', 'Langley Park Productions', 'Scott Free Productions']"
8392,My Neighbor Totoro,4/16/1988,"['Fantasy', 'Animation', 'Family']",Japanese,8.1,6811,51.359,3700000,"['Studio Ghibli', 'Nibariki', 'Tokuma Shoten']"
660653,Friend's Young Mom,10/23/2019,['Romance'],Korean,3,2,35.418,0,[]
800510,Kimi,2/10/2022,['Thriller'],English,6.3,680,47.145,3500000,"['New Line Cinema', 'HBO Max']"
597208,Nightmare Alley,12/2/2021,['Thriller'],English,7,2372,42.81,60000000,"['Searchlight Pictures', 'Double Dare You Productions']"
370663,Below Her Mouth,2/10/2017,"['Drama', 'Romance']",English,6.8,1038,48.08,0,['Serendipity Point Films']
39103,Dragon Ball Z: The Return of Cooler,3/7/1992,"['Action', 'Animation', 'Science Fiction']",Japanese,6.6,541,44.57,0,"['Toei Company', 'Bird Studios', 'Toei Animation']"
751237,Umma,3/18/2022,"['Horror', 'Mystery']",English,5.5,216,57.5,0,"['Raimi Productions', 'Stage 6 Films', 'Starlight International Media']"
852427,Kompromat,9/7/2022,"['Thriller', 'Drama']",French,6.5,148,53.132,0,"['Super 8 Production', 'France 2 Cinéma', 'SND']"
813258,Monster Pets: A Hotel Transylvania Short,4/2/2021,"['Animation', 'Comedy', 'Fantasy']",English,7.4,333,39.322,0,"['Columbia Pictures', 'Sony Pictures Animation']"
9325,The Jungle Book,10/18/1967,"['Family', 'Animation', 'Adventure']",English,7.3,5663,52.291,4000000,['Walt Disney Productions']
972313,Blowback,6/17/2022,"['Action', 'Thriller', 'Crime']",English,6.1,43,48.384,0,['Premiere Entertainment Group']
759507,Blackout,10/12/2022,"['Action', 'Adventure', 'Thriller']",English,5.4,121,49.114,0,"['Patriot Pictures', 'Itaca Films', 'Lost Winds Entertainment']"
420809,Maleficent: Mistress of Evil,10/16/2019,"['Family', 'Fantasy', 'Adventure', 'Action']",English,7.3,5508,43.734,185000000,"['Walt Disney Pictures', 'Roth Films']"
838197,"...Watch Out, We're Mad",3/23/2022,"['Comedy', 'Action']",Italian,6.2,161,49.566,0,"['Lucky Red', 'Compagnia Leone Cinematografica']"
642121,The Stranger by the Shore,9/11/2020,"['Animation', 'Romance', 'Drama']",Japanese,7.6,66,46.012,0,"['Studio Hibari', 'Blue Lynx']"
12153,White Chicks,6/23/2004,"['Comedy', 'Crime']",English,6.9,3323,52.745,37000000,"['Columbia Pictures', 'Revolution Studios', 'Wayans Bros. Entertainment', 'Gone North Productions']"
941520,Alien Sniperess,4/8/2022,"['Action', 'Science Fiction', 'Fantasy']",English,4.1,15,49.366,0,"['Paradox Universe', 'Green Apple Productions']"
662708,Pokémon the Movie: Secrets of the Jungle,12/25/2020,"['Animation', 'Adventure', 'Family', 'Fantasy']",Japanese,7.1,135,52.999,0,"['TOHO', 'Pikachu Project', 'OLM', 'The Pokémon Company', 'Shogakukan', 'TV Tokyo', 'TakaraTomy', 'East Japan Marketing & Communications', 'Shogakukan-Shueisha Productions']"
483452,K: Seven Stories Movie 1 - R:B - Blaze,7/7/2018,"['Animation', 'Drama', 'Action']",Japanese,6.6,20,45.836,0,[]
892153,Tom and Jerry Cowboy Up!,1/24/2022,"['Animation', 'Comedy', 'Family', 'Western']",English,6.9,417,50.966,0,['Warner Bros. Animation']
13,Forrest Gump,6/23/1994,"['Comedy', 'Drama', 'Romance']",English,8.5,24587,52.321,55000000,"['Paramount', 'The Steve Tisch Company', 'Wendy Finerman Productions']"
511817,Wendell & Wild,10/21/2022,"['Animation', 'Comedy', 'Fantasy', 'Adventure']",English,6.8,230,42.066,0,"['Gotham Group', 'Monkeypaw Productions']"
482321,Ron's Gone Wrong,10/14/2021,"['Animation', 'Science Fiction', 'Family', 'Comedy']",English,8,1573,46.948,0,"['Locksmith Animation', 'DNEG']"
772450,Presences,9/7/2022,['Horror'],Spanish,6.9,110,39.539,0,['Videocine S.A. de C.V.']
299537,Captain Marvel,3/6/2019,"['Action', 'Adventure', 'Science Fiction']",English,6.9,14221,55.312,152000000,['Marvel Studios']
381288,Split,1/19/2017,"['Horror', 'Thriller']",English,7.3,15942,60.24,9000000,"['Universal Pictures', 'Blinding Edge Pictures', 'Blumhouse Productions']"
220289,Coherence,9/19/2013,"['Thriller', 'Science Fiction']",English,7.3,2452,46.631,0,"['Bellanova Films', 'Ugly Duckling Films']"
8363,Superbad,3/20/2007,['Comedy'],English,7.2,6359,44.526,20000000,"['Columbia Pictures', 'Apatow Productions']"
901908,The Key Game,4/13/2022,['Comedy'],Spanish,6,42,49.727,0,[]
701952,My Girlfriend's Mother 2,8/30/2018,['Romance'],Korean,2.2,5,35.584,0,[]
76341,Mad Max: Fury Road,5/13/2015,"['Action', 'Adventure', 'Science Fiction']",English,7.6,20489,52.501,150000000,"['Kennedy Miller Productions', 'Warner Bros. Pictures', 'RatPac Entertainment', 'Village Roadshow Pictures']"
257344,Pixels,7/16/2015,"['Action', 'Comedy', 'Science Fiction']",English,5.7,6865,57.22,88000000,"['Sony Pictures', 'Columbia Pictures', '1492 Pictures', 'LStar Capital', 'China Film Group Corporation', 'Happy Madison Productions']"
59053,The Raffle,11/15/1991,['Drama'],Italian,6.9,116,44.113,0,['Artisti Associati']
892527,King,2/16/2022,"['Adventure', 'Comedy', 'Family']",French,6.6,148,50.146,0,"['Full House', 'Maneki Films', 'Borsalino Productions', 'Pathé', 'Bellini Films', 'France 2 Cinéma', 'Auvergne-Rhône-Alpes Cinéma']"
8681,Taken,2/18/2008,"['Action', 'Thriller']",English,7.4,10141,45.444,25000000,"['Wintergreen Productions', 'EuropaCorp', 'M6 Films', 'Grive Productions', 'TPS Star', 'M6', 'All Pictures Media', '20th Century Fox', 'Canal+']"
614479,Insidious: The Red Door,7/5/2023,['Horror'],English,0,0,57.272,0,"['Blumhouse Productions', 'Stage 6 Films']"
75624,Naruto Shippuden the Movie: Blood Prison,7/30/2011,"['Thriller', 'Animation', 'Action', 'Comedy', 'Horror', 'Mystery']",Japanese,7.3,494,49.594,0,"['Aniplex', 'Densetsu', 'Pierrot', 'Bandai', 'Shueisha', 'TV Tokyo']"
1080217,Lagaslas,2/17/2023,['Drama'],Tagalog,4,2,74.944,0,"['Viva Films', 'Vivamax']"
297762,Wonder Woman,5/30/2017,"['Action', 'Adventure', 'Fantasy']",English,7.2,18595,54.481,149000000,"['Atlas Entertainment', 'Cruel & Unusual Films', 'DC Films']"
218,The Terminator,10/26/1984,"['Action', 'Thriller', 'Science Fiction']",English,7.6,11444,49.42,6400000,"['Orion Pictures', 'Pacific Western', 'Hemdale Film', 'Cinema 84', 'Euro Film Funding']"
8273,American Wedding,8/1/2003,"['Comedy', 'Romance']",English,6.2,3678,46.768,55000000,"['Loumolo & Co.', 'Universal Pictures', 'LivePlanet', 'Zide-Perry Productions']"
10601,Peter Pan,12/18/2003,"['Adventure', 'Fantasy', 'Family']",English,7.2,2395,43.312,100000000,"['Revolution Studios', 'Quinta Communications', 'Universal Pictures', 'Columbia Pictures']"
842934,Poker Face,11/16/2022,['Thriller'],English,5.8,167,54.614,0,"['Screen Media Films', 'Arclight Films', 'CatchLight Studios', 'Alcon Entertainment', 'Hamilton Entertainment']"
8277,American Pie Presents: Beta House,12/10/2007,['Comedy'],English,5.6,1704,50.556,10000000,"['Rogue Pictures', 'Universal Pictures', 'Neo Art & Logic', 'Higher Learning Productions']"
894169,Vendetta,5/17/2022,['Action'],English,6.2,213,51.605,0,"['The Exchange', '308 Enterprises', 'Bar None Productions']"
1069913,El último hombre sobre la Tierra,12/22/2022,['Comedy'],Spanish,6.9,10,45.987,0,"['Dago García Producciones', 'Caracol Televisión']"
654374,The Youngest Sister-in-law,12/8/2019,['Romance'],Korean,0,0,79.754,0,[]
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2/5/2020,"['Action', 'Crime']",English,7,9397,51.507,75000000,"['Warner Bros. Pictures', 'DC Films', 'LuckyChap Entertainment', 'Clubhouse Pictures', 'Kroll & Co Entertainment']"
